timestamp,message
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,853] INFO Added plugin 'org.apache.kafka.connect.converters.IntegerConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,854] INFO Added plugin 'org.apache.kafka.connect.json.JsonConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,854] INFO Added plugin 'org.apache.kafka.connect.storage.StringConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,854] INFO Added plugin 'org.apache.kafka.connect.converters.ShortConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,854] INFO Added plugin 'org.apache.kafka.connect.storage.SimpleHeaderConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,854] INFO Added plugin 'org.apache.kafka.connect.transforms.ReplaceField$Value' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,855] INFO Added plugin 'org.apache.kafka.connect.transforms.SetSchemaMetadata$Value' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,855] INFO Added plugin 'org.apache.kafka.connect.transforms.ReplaceField$Key' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,855] INFO Added plugin 'org.apache.kafka.connect.transforms.Filter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,855] INFO Added plugin 'org.apache.kafka.connect.transforms.InsertField$Value' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,855] INFO Added plugin 'org.apache.kafka.connect.transforms.TimestampConverter$Key' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,856] INFO Added plugin 'org.apache.kafka.connect.transforms.MaskField$Value' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,856] INFO Added plugin 'org.apache.kafka.connect.transforms.TimestampRouter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,856] INFO Added plugin 'org.apache.kafka.connect.transforms.RegexRouter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,856] INFO Added plugin 'org.apache.kafka.connect.transforms.HoistField$Value' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,856] INFO Added plugin 'org.apache.kafka.connect.transforms.ValueToKey' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,857] INFO Added plugin 'org.apache.kafka.connect.transforms.MaskField$Key' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,857] INFO Added plugin 'org.apache.kafka.connect.transforms.Cast$Key' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,857] INFO Added plugin 'org.apache.kafka.connect.transforms.Cast$Value' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,857] INFO Added plugin 'org.apache.kafka.connect.runtime.PredicatedTransformation' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,857] INFO Added plugin 'org.apache.kafka.connect.transforms.ExtractField$Key' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,858] INFO Added plugin 'org.apache.kafka.connect.transforms.Flatten$Value' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,858] INFO Added plugin 'org.apache.kafka.connect.transforms.InsertField$Key' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,858] INFO Added plugin 'org.apache.kafka.connect.transforms.Flatten$Key' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,858] INFO Added plugin 'org.apache.kafka.connect.transforms.SetSchemaMetadata$Key' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,858] INFO Added plugin 'org.apache.kafka.connect.transforms.ExtractField$Value' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,859] INFO Added plugin 'org.apache.kafka.connect.transforms.TimestampConverter$Value' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,859] INFO Added plugin 'org.apache.kafka.connect.transforms.HoistField$Key' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,859] INFO Added plugin 'org.apache.kafka.connect.transforms.predicates.HasHeaderKey' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,859] INFO Added plugin 'org.apache.kafka.connect.transforms.predicates.RecordIsTombstone' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,859] INFO Added plugin 'org.apache.kafka.connect.transforms.predicates.TopicNameMatches' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,860] INFO Added plugin 'org.apache.kafka.common.config.provider.FileConfigProvider' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,860] INFO Added plugin 'org.apache.kafka.connect.rest.basic.auth.extension.BasicAuthSecurityRestExtension' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:198)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,861] INFO Added aliases 'MongoSinkConnector' and 'MongoSink' to plugin 'com.mongodb.kafka.connect.MongoSinkConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,862] INFO Added aliases 'MongoSourceConnector' and 'MongoSource' to plugin 'com.mongodb.kafka.connect.MongoSourceConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,862] INFO Added aliases 'FileStreamSinkConnector' and 'FileStreamSink' to plugin 'org.apache.kafka.connect.file.FileStreamSinkConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,862] INFO Added aliases 'FileStreamSourceConnector' and 'FileStreamSource' to plugin 'org.apache.kafka.connect.file.FileStreamSourceConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,862] INFO Added aliases 'MirrorCheckpointConnector' and 'MirrorCheckpoint' to plugin 'org.apache.kafka.connect.mirror.MirrorCheckpointConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,863] INFO Added aliases 'MirrorHeartbeatConnector' and 'MirrorHeartbeat' to plugin 'org.apache.kafka.connect.mirror.MirrorHeartbeatConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,863] INFO Added aliases 'MirrorSourceConnector' and 'MirrorSource' to plugin 'org.apache.kafka.connect.mirror.MirrorSourceConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,863] INFO Added aliases 'MockConnector' and 'Mock' to plugin 'org.apache.kafka.connect.tools.MockConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,863] INFO Added aliases 'MockSinkConnector' and 'MockSink' to plugin 'org.apache.kafka.connect.tools.MockSinkConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,864] INFO Added aliases 'MockSourceConnector' and 'MockSource' to plugin 'org.apache.kafka.connect.tools.MockSourceConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,864] INFO Added aliases 'SchemaSourceConnector' and 'SchemaSource' to plugin 'org.apache.kafka.connect.tools.SchemaSourceConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,864] INFO Added aliases 'VerifiableSinkConnector' and 'VerifiableSink' to plugin 'org.apache.kafka.connect.tools.VerifiableSinkConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,864] INFO Added aliases 'VerifiableSourceConnector' and 'VerifiableSource' to plugin 'org.apache.kafka.connect.tools.VerifiableSourceConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,865] INFO Added aliases 'ByteArrayConverter' and 'ByteArray' to plugin 'org.apache.kafka.connect.converters.ByteArrayConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,865] INFO Added aliases 'DoubleConverter' and 'Double' to plugin 'org.apache.kafka.connect.converters.DoubleConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,865] INFO Added aliases 'FloatConverter' and 'Float' to plugin 'org.apache.kafka.connect.converters.FloatConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,865] INFO Added aliases 'IntegerConverter' and 'Integer' to plugin 'org.apache.kafka.connect.converters.IntegerConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,865] INFO Added aliases 'LongConverter' and 'Long' to plugin 'org.apache.kafka.connect.converters.LongConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,866] INFO Added aliases 'ShortConverter' and 'Short' to plugin 'org.apache.kafka.connect.converters.ShortConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,866] INFO Added aliases 'JsonConverter' and 'Json' to plugin 'org.apache.kafka.connect.json.JsonConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,866] INFO Added aliases 'StringConverter' and 'String' to plugin 'org.apache.kafka.connect.storage.StringConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,870] INFO Added aliases 'ByteArrayConverter' and 'ByteArray' to plugin 'org.apache.kafka.connect.converters.ByteArrayConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,870] INFO Added aliases 'DoubleConverter' and 'Double' to plugin 'org.apache.kafka.connect.converters.DoubleConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,871] INFO Added aliases 'FloatConverter' and 'Float' to plugin 'org.apache.kafka.connect.converters.FloatConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,871] INFO Added aliases 'IntegerConverter' and 'Integer' to plugin 'org.apache.kafka.connect.converters.IntegerConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,871] INFO Added aliases 'LongConverter' and 'Long' to plugin 'org.apache.kafka.connect.converters.LongConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,872] INFO Added aliases 'ShortConverter' and 'Short' to plugin 'org.apache.kafka.connect.converters.ShortConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,872] INFO Added aliases 'JsonConverter' and 'Json' to plugin 'org.apache.kafka.connect.json.JsonConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,872] INFO Added alias 'SimpleHeaderConverter' to plugin 'org.apache.kafka.connect.storage.SimpleHeaderConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:427)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,874] INFO Added aliases 'StringConverter' and 'String' to plugin 'org.apache.kafka.connect.storage.StringConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,875] INFO Added aliases 'PredicatedTransformation' and 'Predicated' to plugin 'org.apache.kafka.connect.runtime.PredicatedTransformation' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,875] INFO Added alias 'Filter' to plugin 'org.apache.kafka.connect.transforms.Filter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:427)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,875] INFO Added alias 'RegexRouter' to plugin 'org.apache.kafka.connect.transforms.RegexRouter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:427)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,876] INFO Added alias 'TimestampRouter' to plugin 'org.apache.kafka.connect.transforms.TimestampRouter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:427)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,876] INFO Added alias 'ValueToKey' to plugin 'org.apache.kafka.connect.transforms.ValueToKey' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:427)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,880] INFO Added alias 'HasHeaderKey' to plugin 'org.apache.kafka.connect.transforms.predicates.HasHeaderKey' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:427)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,881] INFO Added alias 'RecordIsTombstone' to plugin 'org.apache.kafka.connect.transforms.predicates.RecordIsTombstone' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:427)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,881] INFO Added alias 'TopicNameMatches' to plugin 'org.apache.kafka.connect.transforms.predicates.TopicNameMatches' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:427)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,881] INFO Added alias 'BasicAuthSecurityRestExtension' to plugin 'org.apache.kafka.connect.rest.basic.auth.extension.BasicAuthSecurityRestExtension' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:427)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,882] INFO Added aliases 'AllConnectorClientConfigOverridePolicy' and 'All' to plugin 'org.apache.kafka.connect.connector.policy.AllConnectorClientConfigOverridePolicy' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,882] INFO Added aliases 'NoneConnectorClientConfigOverridePolicy' and 'None' to plugin 'org.apache.kafka.connect.connector.policy.NoneConnectorClientConfigOverridePolicy' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510732000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:52,882] INFO Added aliases 'PrincipalConnectorClientConfigOverridePolicy' and 'Principal' to plugin 'org.apache.kafka.connect.connector.policy.PrincipalConnectorClientConfigOverridePolicy' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:430)"
1654510733000,"[Worker-07c5123593e55895a] [2022-06-06 10:18:53,075] INFO DistributedConfig values:"
1654510733000,[Worker-07c5123593e55895a] 	access.control.allow.methods =
